           1.0000  1.0000
           0.1400  0.0000
 4397.000  0.9084  0.9882
 4397.020  0.9111  0.9816
 4397.040  0.9029  0.9916
 4397.060  0.9046  0.9847
 4397.080  0.9072  0.9802
 4397.100  0.9011  0.9869
 4397.120  0.8842  0.9890
 4397.140  0.8640  0.9831
 4397.160  0.8493  0.9921
 4397.180  0.8447  0.9921
 4397.200  0.8540  1.0017
 4397.220  0.8764  0.9921
 4397.240  0.8997  0.9952
 4397.260  0.9127  0.9890
 4397.280  0.9170  0.9937
 4397.300  0.9145  0.9871
 4397.320  0.9043  0.9997
 4397.340  0.8962  0.9949
 4397.360  0.9014  0.9952
 4397.380  0.9158  0.9866
 4397.400  0.9288  1.0026
 4397.420  0.9376  0.9955
 4397.440  0.9467  1.0046
 4397.460  0.9591  1.0028
 4397.480  0.9706  0.9995
 4397.500  0.9766  1.0054
 4397.520  0.9794  0.9988
 4397.540  0.9826  0.9927
 4397.560  0.9856  1.0040
 4397.580  0.9854  0.9990
 4397.600  0.9798  1.0002
 4397.620  0.9687  0.9846
 4397.640  0.9550  1.0006
 4397.660  0.9447  0.9947
 4397.680  0.9420  1.0000
 4397.700  0.9445  0.9909
 4397.720  0.9474  1.0004
 4397.740  0.9514  0.9987
 4397.760  0.9596  1.0031
 4397.780  0.9689  0.9916
 4397.800  0.9756  1.0054
 4397.820  0.9817  0.9991
 4397.840  0.9865  0.9938
 4397.860  0.9860  0.9968
 4397.880  0.9807  0.9920
 4397.900  0.9764  0.9924
 4397.920  0.9758  0.9810
 4397.940  0.9713  0.9756
 4397.960  0.9586  0.9694
 4397.980  0.9460  0.9627
 4398.000  0.9328  0.9211
 4398.020  0.9121  0.9686
 4398.040  0.8939  0.9674
 4398.060  0.8920  0.9800
 4398.080  0.9059  0.9901
 4398.100  0.9253  0.9886
 4398.120  0.9398  0.9852
 4398.140  0.9478  0.9867
 4398.160  0.9544  0.9662
 4398.180  0.9621  0.9715
 4398.200  0.9659  0.9641
 4398.220  0.9618  0.9306
 4398.240  0.9628  0.9255
 4398.260  0.9788  0.8248
 4398.280  0.9995  0.8872
 4398.300  1.0148  0.8708
 4398.320 -1.0000  0.8553
 4398.340 -1.0000  0.7729
 4398.360 -1.0000  0.6444
 4398.380 -1.0000  0.7700
 4398.400 -1.0000  0.8763
 4398.420  0.8819  0.9293
 4398.440  0.8730  0.9535
 4398.460  0.8759  0.9724
 4398.480  0.8863  0.9679
 4398.500  0.8972  0.9868
 4398.520  0.9101  0.9760
 4398.540  0.9252  0.9935
 4398.560  0.9379  0.9897
 4398.580  0.9513  0.9992
 4398.600  0.9673  1.0007
 4398.620  0.9778  0.9963
 4398.640  0.9809  1.0100
 4398.660  0.9833  0.9880
 4398.680  0.9828  0.9944
 4398.700  0.9782  1.0028
 4398.720  0.9776  0.9961
 4398.740  0.9795  0.9715
 4398.760  0.9764  0.9906
 4398.780  0.9718  0.9895
 4398.800  0.9693  0.9972
 4398.820  0.9622  0.9964
 4398.840  0.9486  0.9939
 4398.860  0.9363  0.9969
 4398.880  0.9297  0.9985
 4398.900  0.9228  0.9909
 4398.920  0.9119  0.9980
 4398.940  0.9042  0.9925
 4398.960  0.9081  0.9961
 4398.980  0.9200  0.9928
 4399.000  0.9298  0.9948
 4399.020  0.9308  0.9912
 4399.040  0.9190  0.9827
 4399.060  0.8958  0.9698
 4399.080  0.8721  0.9397
 4399.100  0.8534  0.9160
 4399.120  0.8360  0.9646
 4399.140  0.8169  0.9675
 4399.160  0.7978  0.9859
 4399.180  0.7881  0.9826
 4399.200  0.7940  0.9785
 4399.220  0.8089  0.9807
 4399.240  0.8316  0.9915
 4399.260  0.8694  0.9944
 4399.280  0.9128  0.9908
