           0.9600  1.0000
           0.1500  0.0000
 4772.000  0.9489  1.0309
 4772.020  0.9739  1.0215
 4772.040  0.9540  1.0456
 4772.060  0.9493  1.0353
 4772.080  0.9476  1.0312
 4772.100  0.9443  1.0361
 4772.120  0.9317  1.0197
 4772.140  0.9130  1.0204
 4772.160  0.9027  1.0137
 4772.180  0.8975  0.9956
 4772.200  0.8770  1.0058
 4772.220  0.8409  1.0144
 4772.240  0.8062  0.9678
 4772.260  0.7854  1.0020
 4772.280  0.7834  1.0158
 4772.300  0.7952  1.0208
 4772.320  0.8137  1.0310
 4772.340  0.8380  1.0314
 4772.360  0.8637  1.0181
 4772.380  0.8816  1.0179
 4772.400  0.8885  1.0367
 4772.420  0.8860  1.0416
 4772.440  0.8790  1.0486
 4772.460  0.8779  1.0512
 4772.480  0.8871  1.0471
 4772.500  0.8975  1.0424
 4772.520  0.9014  1.0502
 4772.540  0.9008  1.0406
 4772.560  0.8979  1.0415
 4772.580  0.8925  1.0440
 4772.600  0.8865  1.0333
 4772.620  0.8863  1.0157
 4772.640  0.8944  1.0154
 4772.660  0.8984  0.9984
 4772.680  0.8883  1.0256
 4772.700  0.8750  1.0308
 4772.720  0.8745  1.0373
 4772.740  0.8861  1.0355
 4772.760  0.8966  1.0382
 4772.780  0.8983  1.0475
 4772.800  0.8955  1.0465
 4772.820  0.8932  1.0497
 4772.840  0.8915  1.0407
 4772.860  0.8897  1.0439
 4772.880  0.8870  1.0395
 4772.900  0.8804  1.0339
 4772.920  0.8694  1.0330
 4772.940  0.8530  1.0303
 4772.960  0.8276  1.0395
 4772.980  0.7968  1.0373
 4773.000  0.7725  1.0296
 4773.020  0.7598  1.0384
 4773.040  0.7511  1.0203
 4773.060  0.7373  1.0162
 4773.080  0.7176  0.9843
 4773.100  0.6974  0.9669
 4773.120  0.6862  0.9977
 4773.140  0.6906  0.9963
 4773.160  0.7045  1.0018
 4773.180  0.7192  1.0000
 4773.200  0.7338  1.0234
 4773.220  0.7466  1.0121
 4773.240  0.7559  1.0202
 4773.260  0.7678  1.0088
 4773.280  0.7805  1.0091
 4773.300  0.7817  1.0128
 4773.320  0.7751  0.9922
 4773.340  0.7761  0.9620
 4773.360  0.7883  0.9921
 4773.380  0.8046  1.0090
 4773.400  0.8179  1.0154
 4773.420  0.8265  1.0198
 4773.440  0.8335  1.0176
 4773.460  0.8374  0.9920
 4773.480  0.8358  0.9752
 4773.500  0.8320  0.9446
 4773.520  0.8280  0.9676
 4773.540  0.8238  0.9983
 4773.560  0.8193  1.0194
 4773.580  0.8143  1.0263
 4773.600  0.8102  1.0315
 4773.620  0.8083  1.0347
 4773.640  0.8060  1.0353
 4773.660  0.7998  1.0493
 4773.680  0.7945  1.0409
 4773.700  0.7998  1.0370
 4773.720  0.8190  1.0314
 4773.740  0.8464  1.0282
 4773.760  0.8773  1.0411
 4773.780  0.9072  1.0269
 4773.800  0.9275  1.0336
 4773.820  0.9334  1.0292
 4773.840  0.9322  1.0365
 4773.860  0.9342  1.0337
 4773.880  0.9369  1.0287
