           1.0300  1.0000
           0.1300  0.0000
 4272.000  1.0028  0.7854
 4272.020  1.0828  0.7833
 4272.040  1.0518  0.8648
 4272.060  1.0445  0.8816
 4272.080  1.0337  0.8941
 4272.100  1.0229  0.8872
 4272.120  1.0152  0.8597
 4272.140  1.0134  0.8226
 4272.160  1.0097  0.7556
 4272.180  0.9931  0.8554
 4272.200  0.9646  0.8815
 4272.220  0.9334  0.9232
 4272.240  0.9086  0.9208
 4272.260  0.8934  0.9190
 4272.280  0.8851  0.9223
 4272.300  0.8849  0.9221
 4272.320  0.8935  0.9147
 4272.340  0.9040  0.9171
 4272.360  0.9045  0.9016
 4272.380  0.8882  0.8935
 4272.400  0.8585  0.8884
 4272.420  0.8142  0.8636
 4272.440  0.7521  0.8787
 4272.460  0.6855  0.8829
 4272.480  0.6322  0.8844
 4272.500  0.5967  0.9134
 4272.520  0.5748  0.8771
 4272.540  0.5681  0.8950
 4272.560  0.5879  0.8722
 4272.580  0.6343  0.8667
 4272.600  0.6845  0.8432
 4272.620  0.7158  0.8281
 4272.640  0.7261  0.8118
 4272.660  0.7260  0.7958
 4272.680 -1.0000  0.7604
 4272.700 -1.0000  0.7044
 4272.720 -1.0000  0.6408
 4272.740 -1.0000  0.5334
 4272.760 -1.0000  0.4334
 4272.780 -1.0000  0.2840
 4272.800 -1.0000  0.1479
 4272.820 -1.0000  0.0760
 4272.840 -1.0000  0.0868
 4272.860 -1.0000  0.1568
 4272.880 -1.0000  0.2852
 4272.900 -1.0000  0.4164
 4272.920 -1.0000  0.5262
 4272.940 -1.0000  0.6403
 4272.960 -1.0000  0.6944
 4272.980 -1.0000  0.7180
 4273.000 -1.0000  0.7854
 4273.020  0.6854  0.8619
 4273.040  0.7504  0.8850
 4273.060  0.8342  0.8666
 4273.080  0.8999  0.8393
 4273.100  0.9354  0.8517
 4273.120  0.9576  0.8549
 4273.140  0.9760  0.8281
 4273.160  0.9850  0.8342
 4273.180  0.9856  0.8265
 4273.200 -1.0000  0.7959
 4273.220 -1.0000  0.7494
 4273.240 -1.0000  0.6641
 4273.260 -1.0000  0.5324
 4273.280 -1.0000  0.3509
 4273.300 -1.0000  0.2534
 4273.320 -1.0000  0.5063
 4273.340 -1.0000  0.6474
 4273.360 -1.0000  0.7333
 4273.380 -1.0000  0.7761
 4273.400  1.0041  0.7913
 4273.420  0.9929  0.8083
 4273.440 -1.0000  0.7749
 4273.460 -1.0000  0.7535
 4273.480 -1.0000  0.6601
 4273.500 -1.0000  0.5125
 4273.520 -1.0000  0.4659
 4273.540 -1.0000  0.5074
 4273.560 -1.0000  0.6425
 4273.580 -1.0000  0.7067
 4273.600 -1.0000  0.7383
 4273.620 -1.0000  0.7101
 4273.640 -1.0000  0.6238
 4273.660 -1.0000  0.5205
 4273.680 -1.0000  0.4881
 4273.700 -1.0000  0.5480
 4273.720 -1.0000  0.5224
 4273.740 -1.0000  0.4642
 4273.760 -1.0000  0.3992
 4273.780 -1.0000  0.6523
 4273.800 -1.0000  0.7643
 4273.820 -1.0000  0.8197
 4273.840  0.9503  0.8737
 4273.860  0.9409  0.8874
 4273.880  0.9176  0.9054
 4273.900  0.8815  0.8952
 4273.920  0.8366  0.9145
 4273.940  0.7872  0.9076
 4273.960  0.7448  0.9130
 4273.980  0.7282  0.9144
 4274.000  0.7466  0.9086
 4274.020  0.7897  0.9173
 4274.040  0.8367  0.9048
 4274.060  0.8712  0.8982
 4274.080  0.8863  0.8894
 4274.100 -1.0000  0.8509
 4274.120 -1.0000  0.7955
 4274.140 -1.0000  0.6906
 4274.160 -1.0000  0.7439
 4274.180 -1.0000  0.8014
 4274.200  0.7258  0.8498
 4274.220  0.7464  0.8864
 4274.240  0.7999  0.8659
 4274.260  0.8673  0.8218
 4274.280  0.9196  0.8432
 4274.300  0.9483  0.8712
 4274.320  0.9600  0.8861
 4274.340  0.9588  0.8958
 4274.360  0.9504  0.8685
 4274.380  0.9419  0.8481
 4274.400  0.9216  0.7599
 4274.420  0.8708  0.8043
 4274.440  0.7946  0.8154
 4274.460  0.7059  0.7761
 4274.480  0.6102  0.8095
 4274.500  0.5222  0.8736
 4274.520  0.4508  0.9040
 4274.540  0.3870  0.9127
 4274.560  0.3295  0.9286
 4274.580  0.2927  0.9382
 4274.600  0.2798  0.9344
 4274.620  0.2804  0.9331
 4274.640  0.2901  0.9513
 4274.660  0.3080  0.9387
 4274.680  0.3279  0.9394
 4274.700  0.3483  0.9321
 4274.720  0.3741  0.9372
 4274.740  0.4050  0.9135
 4274.760  0.4385  0.9662
 4274.780  0.4771  0.9355
 4274.800  0.5214  0.9380
 4274.820  0.5674  0.9347
 4274.840  0.6059  0.9445
 4274.860  0.6212  0.9460
 4274.880  0.6009  0.9321
 4274.900  0.5508  0.9326
 4274.920  0.4924  0.9512
 4274.940  0.4416  0.9541
 4274.960  0.4014  0.9233
 4274.980  0.3704  0.9218
 4275.000  0.3452  0.9243
 4275.020  0.3250  0.9052
 4275.040  0.3157  0.8737
 4275.060  0.3200  0.8393
 4275.080  0.3324  0.8700
 4275.100  0.3521  0.8877
 4275.120  0.3917  0.8813
 4275.140  0.4666  0.8749
 4275.160  0.5728  0.8685
 4275.180  0.6846  0.8622
 4275.200  0.7817  0.8558
 4275.220  0.8571  0.8494
 4275.240  0.9022  0.8430
 4275.260  0.9175  0.8366
 4275.280  0.9225  0.8302
 4275.300  0.9315  0.8065
 4275.320  0.9473  0.8519
 4275.340  0.9705  0.8413
 4275.360  0.9934  0.8234
 4275.380  1.0084  0.8279
 4275.400  1.0176  0.8085
 4275.420 -1.0000  0.7853
 4275.440 -1.0000  0.7339
 4275.460 -1.0000  0.6965
 4275.480 -1.0000  0.6168
 4275.500 -1.0000  0.5168
 4275.520 -1.0000  0.4080
 4275.540 -1.0000  0.3153
 4275.560 -1.0000  0.2654
 4275.580 -1.0000  0.3164
 4275.600 -1.0000  0.4120
 4275.620 -1.0000  0.5237
 4275.640 -1.0000  0.6191
 4275.660 -1.0000  0.6740
 4275.680 -1.0000  0.6854
 4275.700 -1.0000  0.6562
 4275.720 -1.0000  0.7023
 4275.740 -1.0000  0.7778
 4275.760  0.9494  0.8264
 4275.780  0.9577  0.8486
 4275.800  0.9688  0.8681
 4275.820  0.9771  0.8612
 4275.840  0.9709  0.8660
 4275.860  0.9438  0.8480
 4275.880  0.8959  0.7913
 4275.900  0.8330  0.8630
 4275.920  0.7680  0.8688
 4275.940  0.7069  0.8634
 4275.960  0.6582  0.8817
 4275.980 -1.0000  0.8260
 4276.000 -1.0000  0.7562
 4276.020 -1.0000  0.6777
 4276.040 -1.0000  0.4614
 4276.060 -1.0000  0.6885
 4276.080 -1.0000  0.7578
 4276.100 -1.0000  0.8082
 4276.120  0.7814  0.8682
 4276.140  0.8187  0.8839
 4276.160  0.8470  0.8997
 4276.180  0.8545  0.9155
 4276.200  0.8539  0.9312
 4276.220  0.8636  0.9470
 4276.240  0.8850  0.9334
 4276.260  0.9070  0.9372
 4276.280  0.9242  0.9372
 4276.300  0.9344  0.9338
 4276.320  0.9357  0.9198
 4276.340  0.9355  0.9192
 4276.360  0.9364  0.8787
 4276.380  0.9287  0.9092
 4276.400  0.9165  0.8903
 4276.420  0.9161  0.8738
 4276.440  0.9252  0.8220
 4276.460  0.9331  0.8655
 4276.480  0.9412  0.8527
 4276.500  0.9533  0.8389
 4276.520  0.9687  0.8389
 4276.540  0.9829  0.8124
