           1.0000  1.0000
           0.1400  0.0000
 4372.000  0.9313  0.9805
 4372.020  0.9359  0.9852
 4372.040  0.9445  1.0002
 4372.060  0.9527  0.9932
 4372.080  0.9595  1.0154
 4372.100  0.9651  0.9912
 4372.120  0.9666  1.0022
 4372.140  0.9610  0.9907
 4372.160  0.9506  0.9887
 4372.180  0.9409  0.9906
 4372.200  0.9341  0.9873
 4372.220  0.9256  0.9811
 4372.240  0.9127  0.9897
 4372.260  0.9006  0.9900
 4372.280  0.8964  0.9901
 4372.300  0.9015  0.9915
 4372.320  0.9117  0.9964
 4372.340  0.9193  0.9982
 4372.360  0.9200  0.9935
 4372.380  0.9157  1.0020
 4372.400  0.9093  0.9843
 4372.420  0.9044  0.9858
 4372.440  0.9063  0.9599
 4372.460  0.9115  0.9306
 4372.480  0.9108  0.9332
 4372.500  0.9034  0.9531
 4372.520  0.8943  0.9469
 4372.540  0.8839  0.9468
 4372.560  0.8695  0.9114
 4372.580  0.8564  0.9335
 4372.600  0.8549  0.9319
 4372.620  0.8622  0.9345
 4372.640  0.8687  0.9699
 4372.660  0.8785  0.9621
 4372.680  0.8961  0.9717
 4372.700  0.9120  0.9693
 4372.720  0.9226  0.9782
 4372.740  0.9353  0.9489
 4372.760  0.9466  0.9498
 4372.780  0.9474  0.9683
 4372.800  0.9433  0.9688
 4372.820  0.9466  0.9576
 4372.840  0.9584  0.9533
 4372.860  0.9656  0.9301
 4372.880  0.9574  0.9632
 4372.900  0.9392  0.9631
 4372.920  0.9211  0.9761
 4372.940  0.9098  0.9862
 4372.960  0.9084  0.9902
 4372.980  0.9152  0.9825
 4373.000  0.9261  0.9805
 4373.020  0.9381  0.9700
 4373.040  0.9514  0.9524
 4373.060  0.9717  0.9255
 4373.080  0.9956  0.8514
 4373.100  1.0059  0.8434
 4373.120  0.9974  0.8908
 4373.140  0.9803  0.9263
 4373.160  0.9549  0.9282
 4373.180  0.9248  0.9119
 4373.200  0.9107  0.8702
 4373.220  0.9167  0.8367
 4373.240  0.9239  0.9351
 4373.260  0.9216  0.9396
 4373.280  0.9113  0.9610
 4373.300  0.9005  0.9508
 4373.320  0.8964  0.9293
 4373.340  0.8958  0.9131
 4373.360  0.8991  0.9599
 4373.380  0.9144  0.9639
 4373.400  0.9359  0.9774
 4373.420  0.9494  0.9845
 4373.440  0.9492  0.9817
 4373.460  0.9372  0.9897
 4373.480  0.9187  0.9974
 4373.500  0.8983  0.9847
 4373.520  0.8794  0.9995
 4373.540  0.8635  0.9887
 4373.560  0.8482  0.9925
 4373.580  0.8353  1.0025
 4373.600  0.8346  0.9757
 4373.620  0.8514  0.9937
 4373.640  0.8766  0.9754
 4373.660  0.8978  0.9811
 4373.680  0.9120  0.9832
 4373.700  0.9190  0.9926
 4373.720  0.9169  0.9825
 4373.740  0.9117  0.9915
 4373.760  0.9087  0.9837
 4373.780  0.9017  0.9819
 4373.800  0.8881  0.9805
 4373.820  0.8729  0.9602
 4373.840  0.8553  0.9576
 4373.860  0.8310  0.9751
 4373.880  0.8017  0.9749
 4373.900  0.7747  0.9895
 4373.920  0.7568  0.9800
 4373.940  0.7477  0.9886
 4373.960  0.7425  0.9807
 4373.980  0.7382  0.9811
 4374.000  0.7359  0.9857
 4374.020  0.7375  0.9878
 4374.040  0.7452  1.0000
 4374.060  0.7617  0.9858
 4374.080  0.7873  0.9907
 4374.100  0.8181  0.9925
 4374.120  0.8514  0.9830
 4374.140  0.8869  0.9565
 4374.160  0.9206  0.9654
 4374.180  0.9446  0.9845
 4374.200  0.9571  0.9870
 4374.220  0.9634  0.9901
 4374.240  0.9699  0.9950
 4374.260  0.9790  0.9941
 4374.280  0.9863  0.9818
 4374.300  0.9866  0.9952
 4374.320  0.9805  0.9930
 4374.340  0.9720  1.0011
 4374.360  0.9652  1.0042
 4374.380  0.9617  0.9962
 4374.400  0.9590  0.9931
 4374.420  0.9551  0.9937
 4374.440  0.9498  0.9836
 4374.460  0.9420  0.9914
 4374.480  0.9335  0.9920
 4374.500  0.9268  0.9799
 4374.520  0.9216  0.9785
 4374.540  0.9165  0.9868
 4374.560  0.9111  0.9830
 4374.580  0.9049  0.9804
 4374.600  0.8956  0.9852
 4374.620  0.8827  0.9811
 4374.640  0.8727  0.9859
 4374.660  0.8740  0.9865
 4374.680  0.8839  0.9794
 4374.700  0.8946  0.9872
 4374.720  0.9015  0.9797
 4374.740  0.9024  0.9833
 4374.760  0.9016  0.9810
 4374.780  0.9093  0.9755
 4374.800  0.9269  0.9692
 4374.820  0.9427  0.9423
 4374.840  0.9456  0.8899
 4374.860  0.9413  0.9301
 4374.880  0.9444  0.9255
 4374.900  0.9556  0.9366
 4374.920  0.9661  0.9464
 4374.940  0.9744  0.9546
 4374.960  0.9835  0.9507
 4374.980  0.9931  0.9369
 4375.000  0.9988  0.9156
 4375.020  0.9984  0.9399
 4375.040  0.9959  0.9597
 4375.060  0.9914  0.9719
 4375.080  0.9813  0.9762
 4375.100  0.9674  0.9842
 4375.120  0.9573  0.9816
 4375.140  0.9568  0.9859
 4375.160  0.9628  0.9596
 4375.180  0.9668  0.9589
 4375.200  0.9680  0.9762
 4375.220  0.9666  0.9634
 4375.240  0.9560  0.9860
 4375.260  0.9367  0.9832
 4375.280  0.9188  0.9832
 4375.300  0.9052  0.9823
 4375.320  0.8885  0.9809
 4375.340  0.8690  0.9741
 4375.360  0.8596  0.9775
 4375.380  0.8705  0.9767
 4375.400  0.8942  0.9711
 4375.420  0.9144  0.9731
 4375.440  0.9224  0.9658
 4375.460  0.9230  0.9576
 4375.480  0.9271  0.9553
 4375.500  0.9377  0.9335
 4375.520  0.9466  0.9194
 4375.540  0.9481  0.8875
 4375.560 -1.0000  0.8118
 4375.580 -1.0000  0.7249
 4375.600 -1.0000  0.5535
 4375.620 -1.0000  0.3449
 4375.640 -1.0000  0.5924
 4375.660 -1.0000  0.6423
 4375.680 -1.0000  0.5696
 4375.700 -1.0000  0.4696
 4375.720 -1.0000  0.4152
 4375.740 -1.0000  0.6869
 4375.760 -1.0000  0.7971
 4375.780 -1.0000  0.8726
 4375.800  0.7668  0.9091
 4375.820  0.7608  0.9193
 4375.840  0.7580  0.9373
 4375.860  0.7654  0.9356
 4375.880  0.7866  0.9396
 4375.900  0.8199  0.9436
 4375.920  0.8584  0.9476
 4375.940  0.8885  0.9516
 4375.960  0.9000  0.9556
 4375.980  0.8981  0.9596
 4376.000  0.8957  0.9635
 4376.020  0.8982  0.9675
 4376.040  0.9042  0.9715
 4376.060  0.9112  0.9755
 4376.080  0.9163  0.9795
 4376.100  0.9214  0.9859
 4376.120  0.9316  0.9785
 4376.140  0.9445  0.9715
 4376.160  0.9528  0.9792
 4376.180  0.9569  0.9764
 4376.200  0.9605  0.9718
 4376.220  0.9608  0.9664
 4376.240  0.9540  0.9616
 4376.260  0.9437  0.9707
 4376.280  0.9383  0.9693
 4376.300  0.9340  0.9557
 4376.320  0.9212  0.9282
 4376.340  0.9149  0.8785
 4376.360  0.9359  0.7882
 4376.380  0.9647  0.7540
 4376.400  0.9743  0.8769
 4376.420  0.9694  0.9197
 4376.440  0.9603  0.9535
 4376.460  0.9509  0.9681
 4376.480  0.9476  0.9746
 4376.500  0.9507  0.9814
 4376.520  0.9561  0.9938
 4376.540  0.9600  0.9952
 4376.560  0.9612  0.9928
 4376.580  0.9653  1.0019
 4376.600  0.9740  0.9853
 4376.620  0.9756  0.9958
 4376.640  0.9632  0.9922
 4376.660  0.9475  1.0045
 4376.680  0.9394  0.9957
 4376.700  0.9351  0.9922
 4376.720  0.9248  0.9974
 4376.740  0.9070  0.9919
 4376.760  0.8858  0.9892
 4376.780  0.8612  0.9786
 4376.800  0.8333  0.9921
 4376.820  0.8091  0.9832
 4376.840  0.7945  0.9890
 4376.860  0.7853  0.9754
 4376.880  0.7749  0.9936
 4376.900  0.7627  0.9770
 4376.920  0.7561  1.0050
 4376.940  0.7624  0.9799
 4376.960  0.7814  0.9875
 4376.980  0.8128  0.9921
 4377.000  0.8528  0.9727
 4377.020  0.8884  0.9824
 4377.040  0.9086  0.9829
 4377.060  0.9140  0.9968
 4377.080  0.9103  0.9913
 4377.100  0.9014  0.9918
 4377.120  0.8888  0.9878
 4377.140  0.8723  0.9888
 4377.160  0.8520  0.9834
 4377.180  0.8313  0.9871
 4377.200  0.8150  0.9791
 4377.220  0.8058  0.9990
 4377.240  0.8065  0.9800
 4377.260  0.8181  0.9871
 4377.280  0.8360  0.9869
 4377.300  0.8549  0.9964
 4377.320  0.8757  0.9840
 4377.340  0.9024  0.9769
 4377.360  0.9330  0.9682
 4377.380  0.9570  0.9573
 4377.400  0.9663  0.9714
 4377.420  0.9640  0.9608
 4377.440  0.9605  0.9834
 4377.460  0.9633  0.9842
 4377.480  0.9673  0.9768
 4377.500  0.9645  0.9901
 4377.520  0.9607  0.9901
 4377.540  0.9647  0.9768
 4377.560  0.9745  0.9671
 4377.580  0.9810  0.9638
 4377.600  0.9817  0.9616
 4377.620  0.9843  0.9663
 4377.640  0.9906  0.9469
 4377.660  0.9924  0.9700
 4377.680  0.9879  0.9703
 4377.700  0.9834  0.9673
 4377.720  0.9825  0.9777
 4377.740  0.9860  0.9652
 4377.760  0.9883  0.9579
 4377.780  0.9748  0.9429
 4377.800  0.9506  0.9049
 4377.820  0.9513  0.8621
 4377.840  0.9779  0.7118
 4377.860  0.9891  0.8398
 4377.880  0.9772  0.8800
 4377.900  0.9590  0.9336
 4377.920  0.9422  0.9497
 4377.940  0.9328  0.9423
 4377.960  0.9346  0.9530
 4377.980  0.9462  0.9321
 4378.000  0.9604  0.9345
 4378.020  0.9681  0.9346
 4378.040  0.9662  0.9522
 4378.060  0.9601  0.9624
 4378.080  0.9551  0.9501
 4378.100  0.9509  0.9473
 4378.120  0.9460  0.9400
 4378.140  0.9394  0.9185
 4378.160  0.9315  0.8946
 4378.180  0.9236  0.8594
 4378.200 -1.0000  0.7858
 4378.220 -1.0000  0.7212
 4378.240 -1.0000  0.5849
 4378.260 -1.0000  0.4549
 4378.280 -1.0000  0.2639
 4378.300 -1.0000  0.1822
 4378.320 -1.0000  0.3735
 4378.340 -1.0000  0.5732
 4378.360 -1.0000  0.7200
 4378.380 -1.0000  0.8175
 4378.400  0.6924  0.8618
 4378.420  0.6970  0.8887
 4378.440  0.7085  0.8939
 4378.460  0.7224  0.9005
 4378.480 -1.0000  0.8712
 4378.500 -1.0000  0.8272
 4378.520 -1.0000  0.6934
 4378.540 -1.0000  0.8308
 4378.560 -1.0000  0.9356
 4378.580  0.9121  0.9818
 4378.600  0.9387  0.9772
 4378.620  0.9644  0.9737
 4378.640  0.9784  0.9745
 4378.660  0.9817  0.9791
 4378.680  0.9823  0.9739
 4378.700  0.9839  0.9832
 4378.720  0.9888  0.9750
 4378.740  0.9976  0.9745
 4378.760  1.0048  0.9691
 4378.780  1.0021  0.9645
 4378.800  0.9880  0.9652
 4378.820  0.9700  0.9721
 4378.840  0.9579  0.9883
 4378.860  0.9537  0.9892
 4378.880  0.9508  0.9856
 4378.900  0.9454  0.9873
 4378.920  0.9421  0.9843
 4378.940  0.9446  0.9838
 4378.960  0.9507  0.9833
 4378.980  0.9557  0.9817
 4379.000  0.9566  0.9767
 4379.020  0.9508  0.9867
 4379.040  0.9360  0.9802
 4379.060  0.9153  0.9881
 4379.080  0.8977  0.9772
 4379.100  0.8888  0.9710
 4379.120  0.8888  0.9837
 4379.140  0.8971  0.9860
 4379.160  0.9138  1.0011
 4379.180  0.9323  0.9847
 4379.200  0.9415  0.9937
 4379.220  0.9417  0.9948
 4379.240  0.9411  0.9881
 4379.260  0.9387  0.9921
 4379.280  0.9296  0.9873
 4379.300  0.9141  0.9787
 4379.320  0.8907  0.9851
 4379.340  0.8533  0.9793
 4379.360  0.7988  0.9729
 4379.380  0.7330  0.9793
 4379.400  0.6670  0.9801
 4379.420  0.6096  0.9768
 4379.440  0.5684  0.9818
 4379.460  0.5514  0.9742
 4379.480  0.5589  0.9649
 4379.500  0.5834  0.9609
 4379.520  0.6229  0.9580
 4379.540  0.6768  0.9302
 4379.560  0.7324  0.8973
 4379.580  0.7779  0.8784
 4379.600  0.8175  0.8430
 4379.620  0.8529  0.8617
 4379.640  0.8745  0.8863
 4379.660  0.8780  0.9016
 4379.680  0.8736  0.9374
 4379.700  0.8719  0.9276
 4379.720  0.8729  0.9393
 4379.740  0.8737  0.9208
 4379.760  0.8784  0.8847
 4379.780  0.8954  0.8313
 4379.800  0.9222  0.7758
 4379.820  0.9444  0.8610
 4379.840  0.9563  0.9031
 4379.860  0.9636  0.9213
 4379.880  0.9711  0.9273
 4379.900  0.9766  0.9264
 4379.920  0.9805  0.9287
 4379.940  0.9864  0.9189
 4379.960  0.9881  0.9015
 4379.980  0.9855  0.8574
 4380.000  0.9931  0.7736
 4380.020  1.0070  0.7718
 4380.040  1.0095  0.8285
 4380.060 -1.0000  0.8253
 4380.080 -1.0000  0.7952
 4380.100 -1.0000  0.6705
 4380.120 -1.0000  0.5058
 4380.140 -1.0000  0.2603
 4380.160 -1.0000  0.3963
 4380.180 -1.0000  0.5974
 4380.200 -1.0000  0.7266
 4380.220 -1.0000  0.7840
 4380.240  0.9353  0.8120
 4380.260 -1.0000  0.7794
 4380.280 -1.0000  0.7132
 4380.300 -1.0000  0.5779
 4380.320 -1.0000  0.3242
 4380.340 -1.0000  0.5666
 4380.360 -1.0000  0.7075
 4380.380 -1.0000  0.8184
 4380.400  0.8849  0.8812
 4380.420  0.8952  0.8970
 4380.440  0.9048  0.9163
 4380.460  0.9070  0.9260
 4380.480  0.8996  0.9276
 4380.500  0.8814  0.9247
 4380.520  0.8476  0.9214
 4380.540  0.7977  0.8935
 4380.560  0.7499  0.8650
 4380.580 -1.0000  0.8374
 4380.600 -1.0000  0.7390
 4380.620 -1.0000  0.5994
 4380.640 -1.0000  0.3724
 4380.660 -1.0000  0.3322
 4380.680 -1.0000  0.5873
 4380.700 -1.0000  0.7307
 4380.720 -1.0000  0.8365
 4380.740  0.8272  0.8954
 4380.760  0.8449  0.9215
 4380.780  0.8634  0.9198
 4380.800  0.8883  0.9066
 4380.820  0.9211  0.8519
 4380.840  0.9485  0.8916
 4380.860  0.9618  0.9236
 4380.880  0.9627  0.9363
 4380.900  0.9557  0.9373
 4380.920  0.9479  0.9216
 4380.940  0.9454  0.9395
 4380.960  0.9475  0.9537
 4380.980  0.9486  0.9597
 4381.000  0.9494  0.9686
 4381.020  0.9558  0.9784
 4381.040  0.9641  0.9793
 4381.060  0.9662  0.9768
 4381.080  0.9605  0.9785
 4381.100  0.9462  0.9767
 4381.120  0.9237  0.9676
 4381.140  0.9019  0.9629
 4381.160  0.8845  0.9487
 4381.180  0.8658  0.9438
