           0.9600  1.0000
           0.1500  0.0000
 4747.000  0.6777  0.9647
 4747.020  0.6919  0.9391
 4747.040  0.7329  0.9060
 4747.060  0.7777  0.9102
 4747.080  0.8153  0.9250
 4747.100  0.8308  0.9942
 4747.120  0.8293  1.0111
 4747.140  0.8237  1.0287
 4747.160  0.8205  1.0335
 4747.180  0.8185  1.0357
 4747.200  0.8133  1.0336
 4747.220  0.8053  1.0420
 4747.240  0.8005  1.0358
 4747.260  0.8033  1.0206
 4747.280  0.8166  1.0201
 4747.300  0.8396  1.0074
 4747.320  0.8652  1.0164
 4747.340  0.8856  1.0215
 4747.360  0.8970  1.0272
 4747.380  0.8986  1.0261
 4747.400  0.8937  1.0287
 4747.420  0.8893  1.0321
 4747.440  0.8908  1.0324
 4747.460  0.8970  1.0375
 4747.480  0.9006  1.0352
 4747.500  0.8947  1.0403
 4747.520  0.8786  1.0317
 4747.540  0.8573  1.0294
 4747.560  0.8395  1.0383
 4747.580  0.8311  1.0317
 4747.600  0.8298  1.0237
 4747.620  0.8315  1.0230
 4747.640  0.8341  1.0309
 4747.660  0.8338  1.0312
 4747.680  0.8253  1.0400
 4747.700  0.8093  1.0274
 4747.720  0.7940  1.0356
 4747.740  0.7859  1.0222
 4747.760  0.7869  1.0259
 4747.780  0.7998  1.0159
 4747.800  0.8206  1.0397
 4747.820  0.8334  1.0298
 4747.840  0.8313  1.0389
 4747.860  0.8265  1.0445
 4747.880  0.8261  1.0415
 4747.900  0.8254  1.0373
 4747.920  0.8269  1.0445
 4747.940  0.8386  1.0465
 4747.960  0.8593  1.0339
 4747.980  0.8814  1.0471
 4748.000  0.8999  1.0390
 4748.020  0.9101  1.0457
 4748.040  0.9082  1.0431
 4748.060  0.8999  1.0491
 4748.080  0.8989  1.0426
 4748.100  0.9093  1.0479
 4748.120  0.9163  1.0460
 4748.140  0.9093  1.0377
 4748.160  0.8977  1.0444
 4748.180  0.8924  1.0298
 4748.200  0.8922  1.0208
 4748.220  0.8943  1.0296
 4748.240  0.8955  1.0038
 4748.260  0.8905  1.0186
 4748.280  0.8845  1.0304
 4748.300  0.8883  1.0445
 4748.320  0.8991  1.0291
 4748.340  0.9089  1.0425
 4748.360  0.9174  1.0484
 4748.380  0.9226  1.0387
 4748.400  0.9200  1.0554
 4748.420  0.9116  1.0400
 4748.440  0.8996  1.0394
 4748.460  0.8843  1.0456
 4748.480  0.8683  1.0341
 4748.500  0.8511  1.0320
 4748.520  0.8302  1.0306
 4748.540  0.8095  1.0340
 4748.560  0.7992  1.0383
 4748.580  0.8054  1.0497
 4748.600  0.8206  1.0391
 4748.620  0.8323  1.0454
 4748.640  0.8380  1.0394
 4748.660  0.8454  1.0321
 4748.680  0.8589  1.0285
 4748.700  0.8770  1.0230
 4748.720  0.8965  1.0325
 4748.740  0.9125  1.0321
 4748.760  0.9192  1.0441
 4748.780  0.9169  1.0336
 4748.800  0.9142  1.0443
 4748.820  0.9173  1.0350
 4748.840  0.9224  1.0228
 4748.860  0.9229  1.0386
 4748.880  0.9187  1.0288
 4748.900  0.9144  1.0497
 4748.920  0.9141  1.0349
 4748.940  0.9159  1.0399
 4748.960  0.9158  1.0439
 4748.980  0.9125  1.0413
 4749.000  0.9070  1.0446
 4749.020  0.9038  1.0447
 4749.040  0.9073  1.0404
 4749.060  0.9158  1.0351
 4749.080  0.9234  1.0395
 4749.100  0.9229  1.0237
 4749.120  0.9113  1.0110
 4749.140  0.8968  1.0285
 4749.160  0.8891  1.0261
 4749.180  0.8816  1.0351
 4749.200  0.8622  1.0447
 4749.220  0.8343  1.0400
 4749.240  0.8080  1.0335
 4749.260  0.7865  1.0429
 4749.280  0.7702  1.0345
 4749.300  0.7604  1.0371
 4749.320  0.7559  1.0240
 4749.340  0.7512  1.0254
 4749.360  0.7419  1.0185
 4749.380  0.7330  1.0195
 4749.400  0.7322  1.0021
 4749.420  0.7381  1.0085
 4749.440  0.7434  0.9904
 4749.460  0.7444  0.9779
 4749.480  0.7452  0.9775
 4749.500  0.7513  0.9794
 4749.520  0.7589  0.9805
 4749.540  0.7597  0.9690
 4749.560  0.7499  0.9624
 4749.580  0.7283  0.9556
 4749.600  0.6978  0.9792
 4749.620  0.6706  0.9818
 4749.640  0.6525  1.0126
 4749.660  0.6329  1.0029
 4749.680  0.6071  1.0269
 4749.700  0.5886  1.0228
 4749.720  0.5854  1.0269
 4749.740  0.5873  1.0315
 4749.760  0.5847  1.0401
 4749.780  0.5827  1.0258
 4749.800  0.5956  1.0411
 4749.820  0.6264  1.0297
 4749.840  0.6644  1.0397
 4749.860  0.7006  1.0421
 4749.880  0.7324  1.0264
 4749.900  0.7581  1.0366
 4749.920  0.7778  1.0249
 4749.940  0.7917  1.0396
 4749.960  0.7969  1.0093
 4749.980  0.7925  1.0454
 4750.000  0.7828  1.0241
 4750.020  0.7726  1.0396
 4750.040  0.7663  1.0321
 4750.060  0.7665  1.0364
 4750.080  0.7686  1.0416
 4750.100  0.7652  1.0461
 4750.120  0.7560  1.0382
 4750.140  0.7488  1.0324
 4750.160  0.7499  1.0395
 4750.180  0.7540  1.0386
 4750.200  0.7521  1.0357
 4750.220  0.7509  1.0317
 4750.240  0.7593  1.0196
 4750.260  0.7662  1.0167
 4750.280  0.7614  1.0295
 4750.300  0.7537  1.0091
 4750.320  0.7521  1.0237
 4750.340  0.7593  1.0222
 4750.360  0.7768  1.0057
 4750.380  0.8023  0.9977
 4750.400  0.8281  1.0103
 4750.420  0.8447  1.0114
 4750.440  0.8497  1.0149
 4750.460  0.8548  1.0168
 4750.480  0.8684  1.0109
 4750.500  0.8815  1.0075
 4750.520  0.8854  1.0109
 4750.540  0.8838  0.9987
 4750.560  0.8803  0.9934
 4750.580  0.8694  0.9807
 4750.600  0.8450  0.9708
 4750.620  0.8124  0.9446
 4750.640  0.7850  0.9120
 4750.660  0.7698  0.8750
 4750.680  0.7657  0.8725
 4750.700  0.7727  0.8914
 4750.720  0.7892  0.9279
 4750.740  0.8094  0.9368
 4750.760  0.8309  0.9764
 4750.780  0.8534  0.9848
 4750.800  0.8703  1.0047
 4750.820  0.8763  1.0090
 4750.840  0.8725  1.0144
 4750.860  0.8625  1.0318
 4750.880  0.8539  1.0255
 4750.900  0.8536  1.0254
 4750.920  0.8574  1.0230
 4750.940  0.8597  1.0452
 4750.960  0.8650  1.0266
 4750.980  0.8752  1.0353
 4751.000  0.8809  1.0345
 4751.020  0.8737  1.0308
 4751.040  0.8558  1.0289
 4751.060  0.8362  1.0297
 4751.080  0.8218  1.0243
 4751.100  0.8146  1.0138
 4751.120  0.8156  1.0276
 4751.140  0.8241  1.0165
 4751.160  0.8345  1.0262
 4751.180  0.8413  1.0255
 4751.200  0.8425  1.0312
 4751.220  0.8385  1.0406
 4751.240  0.8351  1.0429
 4751.260  0.8457  1.0419
 4751.280  0.8730  1.0278
 4751.300  0.9006  1.0365
 4751.320  0.9147  1.0259
 4751.340  0.9184  1.0435
 4751.360  0.9172  1.0262
 4751.380  0.9090  1.0412
 4751.400  0.8956  1.0396
 4751.420  0.8865  1.0468
 4751.440  0.8906  1.0327
 4751.460  0.9089  1.0365
 4751.480  0.9302  1.0318
 4751.500  0.9366  1.0396
 4751.520  0.9243  1.0382
 4751.540  0.9093  1.0416
 4751.560  0.9073  1.0461
 4751.580  0.9172  1.0356
 4751.600  0.9269  1.0330
 4751.620  0.9291  1.0410
 4751.640  0.9270  1.0335
 4751.660  0.9277  1.0314
 4751.680  0.9332  1.0444
 4751.700  0.9327  1.0258
 4751.720  0.9168  1.0408
 4751.740  0.8929  1.0374
 4751.760  0.8711  1.0452
 4751.780  0.8558  1.0350
 4751.800  0.8545  1.0415
 4751.820  0.8657  1.0264
 4751.840  0.8732  1.0266
 4751.860  0.8702  1.0392
 4751.880  0.8658  1.0068
 4751.900  0.8655  1.0026
 4751.920  0.8665  0.9713
 4751.940  0.8665  1.0020
 4751.960  0.8645  1.0151
 4751.980  0.8592  1.0224
 4752.000  0.8562  1.0372
 4752.020  0.8661  1.0136
 4752.040  0.8908  1.0207
 4752.060  0.9213  1.0243
 4752.080  0.9442  1.0305
 4752.100  0.9519  1.0408
 4752.120  0.9502  1.0246
 4752.140  0.9496  1.0234
 4752.160  0.9532  1.0340
 4752.180  0.9527  1.0240
 4752.200  0.9416  1.0304
 4752.220  0.9261  1.0289
 4752.240  0.9154  1.0242
 4752.260  0.9112  1.0419
 4752.280  0.9115  1.0388
 4752.300  0.9129  1.0314
 4752.320  0.9088  1.0322
 4752.340  0.8956  1.0380
 4752.360  0.8813  1.0391
 4752.380  0.8773  1.0445
 4752.400  0.8801  1.0456
 4752.420  0.8739  1.0379
 4752.440  0.8496  1.0325
 4752.460  0.8135  1.0378
 4752.480  0.7771  1.0382
 4752.500  0.7453  1.0335
 4752.520  0.7205  1.0335
