           0.9700  1.0000
           0.1400  0.0000
 4522.000  0.8610  1.0251
 4522.020  0.8335  1.0320
 4522.040  0.8497  1.0148
 4522.060  0.8632  1.0071
 4522.080  0.8771  1.0234
 4522.100  0.8849  1.0100
 4522.120  0.8912  1.0117
 4522.140  0.9046  1.0114
 4522.160  0.9211  1.0099
 4522.180  0.9288  1.0131
 4522.200  0.9281  1.0165
 4522.220  0.9333  1.0166
 4522.240  0.9493  1.0038
 4522.260  0.9606  1.0111
 4522.280  0.9512  0.9892
 4522.300  0.9310  0.9540
 4522.320  0.9280  0.8952
 4522.340  0.9418  0.8401
 4522.360  0.9460  0.9531
 4522.380  0.9358  0.9729
 4522.400  0.9218  0.9995
 4522.420  0.9089  1.0060
 4522.440  0.8988  1.0025
 4522.460  0.8922  0.9958
 4522.480  0.8878  0.9963
 4522.500  0.8877  0.9618
 4522.520  0.8987  0.9366
 4522.540  0.9195  0.9085
 4522.560  0.9384  0.9806
 4522.580  0.9481  1.0039
 4522.600  0.9485  1.0147
 4522.620  0.9465  1.0170
 4522.640  0.9518  1.0198
 4522.660  0.9600  1.0204
 4522.680  0.9601  1.0185
 4522.700  0.9515  1.0108
 4522.720  0.9406  1.0071
 4522.740  0.9332  1.0050
 4522.760  0.9348  1.0171
 4522.780  0.9436  1.0085
 4522.800  0.9507  1.0172
 4522.820  0.9529  1.0192
 4522.840  0.9534  1.0175
 4522.860  0.9537  1.0348
 4522.880  0.9528  1.0192
 4522.900  0.9518  1.0283
 4522.920  0.9548  1.0245
 4522.940  0.9604  1.0118
 4522.960  0.9623  1.0230
 4522.980  0.9599  1.0265
 4523.000  0.9561  1.0220
 4523.020  0.9503  1.0126
 4523.040  0.9439  1.0210
 4523.060  0.9425  1.0200
 4523.080  0.9448  1.0261
 4523.100  0.9410  1.0337
 4523.120  0.9264  1.0224
 4523.140  0.9044  1.0255
 4523.160  0.8798  1.0187
 4523.180  0.8557  1.0267
 4523.200  0.8342  1.0251
 4523.220  0.8147  1.0265
 4523.240  0.7958  1.0242
 4523.260  0.7808  1.0174
 4523.280  0.7767  1.0218
 4523.300  0.7857  1.0233
 4523.320  0.8024  1.0179
 4523.340  0.8202  1.0208
 4523.360  0.8381  1.0226
 4523.380  0.8556  1.0220
 4523.400  0.8685  1.0249
 4523.420  0.8746  1.0339
 4523.440  0.8770  1.0264
 4523.460  0.8803  1.0343
 4523.480  0.8852  1.0195
 4523.500  0.8890  1.0280
 4523.520  0.8895  1.0233
 4523.540  0.8864  1.0157
 4523.560  0.8819  1.0189
 4523.580  0.8819  1.0176
 4523.600  0.8894  1.0198
 4523.620  0.9012  1.0059
 4523.640  0.9104  1.0265
 4523.660  0.9081  1.0150
 4523.680  0.8881  1.0211
 4523.700  0.8572  1.0230
 4523.720  0.8320  1.0231
 4523.740  0.8221  1.0232
 4523.760  0.8256  1.0101
 4523.780  0.8350  1.0169
 4523.800  0.8436  1.0126
 4523.820  0.8439  1.0038
 4523.840  0.8319  1.0072
 4523.860  0.8157  1.0025
 4523.880  0.8083  1.0080
 4523.900  0.8149  1.0084
 4523.920  0.8308  1.0049
 4523.940  0.8502  1.0012
 4523.960  0.8713  0.9889
 4523.980  0.8939  0.9700
 4524.000  0.9156  0.9575
 4524.020  0.9282  0.9159
 4524.040  0.9283  0.8744
