           0.9500  1.0000
           0.1400  0.0000
 4647.000  0.9314  1.0022
 4647.020  0.9644  0.9906
 4647.040  0.9707  0.9822
 4647.060  0.9657  0.9893
 4647.080  0.9484  0.9702
 4647.100  0.9289  0.9813
 4647.120  0.9173  0.9813
 4647.140  0.9159  0.9735
 4647.160  0.9157  0.9665
 4647.180  0.9081  0.9518
 4647.200  0.8941  0.9317
 4647.220  0.8795  0.8960
 4647.240  0.8692  0.8557
 4647.260  0.8723  0.7924
 4647.280  0.8923  0.7412
 4647.300  0.9134  0.7398
 4647.320  0.9197  0.7379
 4647.340 -1.0000  0.7393
 4647.360 -1.0000  0.7169
 4647.380 -1.0000  0.6981
 4647.400 -1.0000  0.7057
 4647.420 -1.0000  0.7619
 4647.440  0.8502  0.8038
 4647.460  0.8674  0.8636
 4647.480  0.8868  0.9013
 4647.500  0.8985  0.9228
 4647.520  0.9058  0.9522
 4647.540  0.9176  0.9655
 4647.560  0.9345  0.9773
 4647.580  0.9490  0.9695
 4647.600  0.9562  0.9774
 4647.620  0.9604  0.9913
 4647.640  0.9622  0.9747
 4647.660  0.9561  0.9903
 4647.680  0.9416  0.9897
 4647.700  0.9235  0.9915
 4647.720  0.9049  1.0005
 4647.740  0.8874  0.9906
 4647.760  0.8724  1.0029
 4647.780  0.8631  0.9923
 4647.800  0.8624  1.0027
 4647.820  0.8712  0.9910
 4647.840  0.8866  0.9820
 4647.860  0.9044  0.9876
 4647.880  0.9196  0.9762
 4647.900  0.9246  0.9800
 4647.920  0.9155  0.9542
 4647.940  0.9000  0.9727
 4647.960  0.8846  0.9340
 4647.980  0.8672  0.9515
 4648.000  0.8528  0.9265
 4648.020  0.8511  0.9032
 4648.040  0.8590  0.8969
 4648.060  0.8669  0.8711
 4648.080  0.8703  0.8376
 4648.100 -1.0000  0.7997
 4648.120 -1.0000  0.7465
 4648.140 -1.0000  0.6738
 4648.160 -1.0000  0.5917
 4648.180 -1.0000  0.4951
 4648.200 -1.0000  0.4577
 4648.220 -1.0000  0.4617
 4648.240 -1.0000  0.5485
 4648.260 -1.0000  0.6284
 4648.280 -1.0000  0.7124
 4648.300 -1.0000  0.7780
 4648.320  0.8303  0.8304
 4648.340  0.8467  0.8637
 4648.360  0.8741  0.9003
 4648.380  0.9032  0.9219
 4648.400  0.9214  0.9338
 4648.420  0.9244  0.9560
 4648.440  0.9187  0.9563
 4648.460  0.9130  0.9682
 4648.480  0.9136  0.9683
 4648.500  0.9204  0.9812
 4648.520  0.9248  0.9840
 4648.540  0.9164  0.9885
 4648.560  0.8990  0.9958
 4648.580  0.8895  0.9811
 4648.600  0.8940  0.9871
 4648.620  0.9006  1.0040
 4648.640  0.8971  0.9991
 4648.660  0.8855  1.0069
 4648.680  0.8791  1.0087
 4648.700  0.8853  1.0066
 4648.720  0.8967  1.0030
 4648.740  0.9070  1.0046
 4648.760  0.9191  1.0150
 4648.780  0.9313  0.9965
 4648.800  0.9351  1.0006
 4648.820  0.9328  1.0127
 4648.840  0.9357  1.0198
 4648.860  0.9452  1.0180
 4648.880  0.9510  1.0237
 4648.900  0.9458  1.0286
 4648.920  0.9317  1.0186
 4648.940  0.9173  1.0186
 4648.960  0.9122  1.0317
 4648.980  0.9146  1.0106
 4649.000  0.9127  1.0264
 4649.020  0.8991  1.0172
 4649.040  0.8717  1.0177
 4649.060  0.8370  1.0268
 4649.080  0.8100  1.0150
 4649.100  0.7982  1.0229
 4649.120  0.7954  1.0109
 4649.140  0.7957  1.0063
 4649.160  0.8010  0.9980
 4649.180  0.8133  1.0169
 4649.200  0.8304  1.0156
 4649.220  0.8477  1.0226
 4649.240  0.8625  1.0190
 4649.260  0.8745  1.0270
 4649.280  0.8853  1.0293
 4649.300  0.8964  1.0215
 4649.320  0.9075  1.0200
 4649.340  0.9144  1.0223
 4649.360  0.9120  1.0136
 4649.380  0.9053  1.0311
 4649.400  0.9042  1.0130
 4649.420  0.9095  1.0251
 4649.440  0.9174  1.0340
 4649.460  0.9252  1.0177
 4649.480  0.9317  1.0334
 4649.500  0.9335  1.0227
 4649.520  0.9238  1.0288
 4649.540  0.9079  1.0242
 4649.560  0.9004  1.0209
 4649.580  0.9005  1.0271
 4649.600  0.8944  1.0118
 4649.620  0.8800  1.0186
 4649.640  0.8678  1.0098
 4649.660  0.8646  1.0166
 4649.680  0.8694  1.0168
 4649.700  0.8765  0.9877
 4649.720  0.8818  0.9996
 4649.740  0.8850  0.9993
 4649.760  0.8859  0.9960
 4649.780  0.8858  0.9802
 4649.800  0.8861  0.9663
 4649.820  0.8855  0.9760
 4649.840  0.8847  0.9760
 4649.860  0.8857  0.9563
 4649.880  0.8893  0.9696
 4649.900  0.8941  0.9815
 4649.920  0.8943  1.0001
 4649.940  0.8883  1.0017
 4649.960  0.8845  1.0220
 4649.980  0.8855  1.0185
 4650.000  0.8842  1.0301
 4650.020  0.8759  1.0226
 4650.040  0.8598  1.0251
 4650.060  0.8397  1.0246
 4650.080  0.8279  1.0267
 4650.100  0.8309  1.0203
 4650.120  0.8374  1.0289
 4650.140  0.8391  1.0189
 4650.160  0.8435  1.0193
 4650.180  0.8526  1.0177
 4650.200  0.8583  1.0160
 4650.220  0.8604  1.0076
 4650.240  0.8654  1.0023
 4650.260  0.8750  1.0061
 4650.280  0.8882  1.0183
 4650.300  0.9015  1.0232
 4650.320  0.9067  1.0292
 4650.340  0.9020  1.0237
 4650.360  0.8980  1.0339
 4650.380  0.9008  1.0194
 4650.400  0.9060  1.0302
 4650.420  0.9102  1.0146
 4650.440  0.9136  1.0218
 4650.460  0.9140  1.0149
 4650.480  0.9092  1.0230
 4650.500  0.9027  1.0201
 4650.520  0.9007  1.0233
 4650.540  0.9035  1.0225
 4650.560  0.9046  1.0291
 4650.580  0.9006  1.0255
 4650.600  0.8950  1.0337
 4650.620  0.8886  1.0354
 4650.640  0.8769  1.0301
 4650.660  0.8583  1.0317
 4650.680  0.8380  1.0138
 4650.700  0.8191  1.0136
 4650.720  0.7977  1.0162
 4650.740  0.7723  0.9972
 4650.760  0.7510  1.0059
 4650.780  0.7387  0.9924
 4650.800  0.7309  1.0073
 4650.820  0.7282  1.0267
 4650.840  0.7377  1.0145
 4650.860  0.7607  1.0272
 4650.880  0.7938  1.0284
 4650.900  0.8323  1.0310
 4650.920  0.8682  1.0304
 4650.940  0.8953  1.0180
 4650.960  0.9137  1.0295
 4650.980  0.9239  1.0224
 4651.000  0.9252  1.0200
 4651.020  0.9242  1.0230
 4651.040  0.9284  1.0152
 4651.060  0.9315  1.0183
 4651.080  0.9241  1.0230
 4651.100  0.9076  1.0179
 4651.120  0.8905  1.0227
 4651.140  0.8793  1.0178
 4651.160  0.8735  1.0149
 4651.180  0.8702  1.0146
 4651.200  0.8681  1.0049
 4651.220  0.8652  0.9939
 4651.240  0.8593  0.9866
 4651.260  0.8477  0.9518
 4651.280  0.8264  0.9213
 4651.300  0.7958  0.8999
 4651.320  0.7649  0.8717
 4651.340  0.7487  0.8320
 4651.360  0.7607  0.8043
 4651.380  0.7936  0.8054
 4651.400  0.8221  0.8471
 4651.420  0.8334  0.9089
 4651.440  0.8353  0.9348
 4651.460  0.8382  0.9737
 4651.480  0.8480  0.9798
 4651.500  0.8619  0.9964
 4651.520  0.8679  0.9996
 4651.540  0.8604  1.0036
 4651.560  0.8508  1.0100
 4651.580  0.8502  1.0099
 4651.600  0.8547  1.0176
 4651.620  0.8579  1.0131
 4651.640  0.8600  1.0160
 4651.660  0.8596  1.0173
 4651.680  0.8503  1.0178
 4651.700  0.8290  1.0220
 4651.720  0.8042  1.0206
 4651.740  0.7881  1.0234
 4651.760  0.7833  1.0172
 4651.780  0.7861  1.0060
 4651.800  0.7955  0.9971
 4651.820  0.8119  1.0193
 4651.840  0.8296  1.0236
 4651.860  0.8370  1.0232
 4651.880  0.8317  1.0209
 4651.900  0.8278  1.0245
 4651.920  0.8375  1.0265
 4651.940  0.8552  1.0338
 4651.960  0.8627  1.0277
 4651.980  0.8499  1.0208
 4652.000  0.8279  1.0391
 4652.020  0.8151  1.0243
 4652.040  0.8138  1.0308
 4652.060  0.8142  1.0286
 4652.080  0.8139  1.0090
 4652.100  0.8184  0.9949
 4652.120  0.8272  1.0124
 4652.140  0.8343  1.0162
 4652.160  0.8406  1.0256
 4652.180  0.8496  1.0051
 4652.200  0.8563  1.0221
 4652.220  0.8511  1.0074
 4652.240  0.8349  1.0313
 4652.260  0.8239  1.0236
 4652.280  0.8281  1.0124
 4652.300  0.8380  1.0213
 4652.320  0.8415  1.0270
 4652.340  0.8378  1.0326
 4652.360  0.8356  1.0312
 4652.380  0.8403  1.0341
 4652.400  0.8448  1.0167
 4652.420  0.8415  1.0272
 4652.440  0.8344  1.0149
 4652.460  0.8299  1.0189
 4652.480  0.8283  1.0056
 4652.500  0.8242  1.0103
 4652.520  0.8123  1.0291
 4652.540  0.7904  1.0298
 4652.560  0.7626  1.0313
 4652.580  0.7407  1.0404
 4652.600  0.7341  1.0242
 4652.620  0.7420  1.0323
 4652.640  0.7580  1.0194
 4652.660  0.7734  1.0009
 4652.680  0.7812  1.0013
 4652.700  0.7851  1.0287
 4652.720  0.7955  1.0226
 4652.740  0.8176  1.0160
 4652.760  0.8470  1.0010
 4652.780  0.8709  1.0122
 4652.800  0.8758  1.0224
 4652.820  0.8612  1.0280
 4652.840  0.8420  1.0284
 4652.860  0.8300  1.0295
 4652.880  0.8253  1.0391
 4652.900  0.8229  1.0449
 4652.920  0.8186  1.0283
 4652.940  0.8138  1.0427
 4652.960  0.8126  1.0238
 4652.980  0.8132  1.0211
 4653.000  0.8112  1.0243
 4653.020  0.8069  1.0275
 4653.040  0.8002  1.0218
 4653.060  0.7889  1.0303
 4653.080  0.7765  1.0282
 4653.100  0.7734  1.0388
 4653.120  0.7797  1.0340
 4653.140  0.7847  1.0432
 4653.160  0.7870  1.0356
 4653.180  0.7936  1.0321
 4653.200  0.8008  1.0244
 4653.220  0.8009  1.0265
 4653.240  0.7947  1.0079
 4653.260  0.7872  1.0173
 4653.280  0.7818  1.0151
 4653.300  0.7808  1.0272
 4653.320  0.7864  1.0273
 4653.340  0.7971  1.0251
 4653.360  0.8049  1.0298
 4653.380  0.8023  1.0165
 4653.400  0.7928  1.0244
 4653.420  0.7873  1.0304
 4653.440  0.7898  1.0112
 4653.460  0.8002  1.0157
 4653.480  0.8199  0.9689
 4653.500  0.8435  0.9563
 4653.520  0.8637  0.9909
 4653.540  0.8788  1.0125
 4653.560  0.8895  1.0160
 4653.580  0.8982  1.0281
 4653.600  0.9080  1.0226
 4653.620  0.9190  1.0229
 4653.640  0.9291  1.0247
 4653.660  0.9340  1.0259
 4653.680  0.9296  1.0169
 4653.700  0.9214  1.0225
 4653.720  0.9187  1.0349
 4653.740  0.9200  1.0374
 4653.760  0.9212  1.0373
 4653.780  0.9248  1.0326
 4653.800  0.9314  1.0174
 4653.820  0.9401  1.0314
 4653.840  0.9524  1.0264
 4653.860  0.9629  1.0235
 4653.880  0.9638  1.0341
 4653.900  0.9561  1.0219
 4653.920  0.9441  1.0287
 4653.940  0.9281  1.0310
 4653.960  0.9081  1.0344
 4653.980  0.8877  1.0405
 4654.000  0.8726  1.0412
 4654.020  0.8625  1.0310
 4654.040  0.8517  1.0284
 4654.060  0.8398  1.0342
 4654.080  0.8336  1.0225
 4654.100  0.8393  1.0241
 4654.120  0.8562  1.0178
 4654.140  0.8755  0.9980
 4654.160  0.8914  1.0151
 4654.180  0.9066  1.0143
 4654.200  0.9178  1.0225
 4654.220  0.9172  1.0436
 4654.240  0.9055  1.0358
 4654.260  0.8887  1.0416
 4654.280  0.8709  1.0259
 4654.300  0.8523  1.0410
 4654.320  0.8330  1.0331
 4654.340  0.8174  1.0337
 4654.360  0.8160  1.0379
 4654.380  0.8338  1.0190
 4654.400  0.8594  1.0328
 4654.420  0.8769  1.0170
 4654.440  0.8817  1.0250
 4654.460  0.8795  1.0155
 4654.480  0.8763  1.0299
 4654.500  0.8745  1.0195
 4654.520  0.8753  1.0386
 4654.540  0.8807  1.0203
 4654.560  0.8911  1.0264
 4654.580  0.9028  1.0064
 4654.600  0.9100  1.0291
 4654.620  0.9098  1.0280
 4654.640  0.9042  1.0285
 4654.660  0.8976  1.0399
 4654.680  0.8926  1.0187
 4654.700  0.8851  1.0311
 4654.720  0.8718  1.0268
 4654.740  0.8533  1.0282
 4654.760  0.8359  1.0267
 4654.780  0.8302  1.0334
 4654.800  0.8399  1.0296
 4654.820  0.8580  1.0321
 4654.840  0.8756  1.0213
 4654.860  0.8862  1.0229
 4654.880  0.8871  1.0265
