           1.0000  1.0000
           0.1300  0.0000
 4347.000  0.9894  0.9625
 4347.020  0.9977  0.9658
 4347.040  0.9894  0.9604
 4347.060  0.9927  0.9482
 4347.080  0.9984  0.9398
 4347.100  0.9954  0.9154
 4347.120  0.9834  0.9198
 4347.140 -1.0000  0.8732
 4347.160 -1.0000  0.8024
 4347.180 -1.0000  0.6910
 4347.200 -1.0000  0.5551
 4347.220 -1.0000  0.7418
 4347.240 -1.0000  0.7995
 4347.260  0.9762  0.8714
 4347.280  0.9670  0.8884
 4347.300  0.9413  0.8565
 4347.320  0.9287  0.8214
 4347.340  0.9386  0.7161
 4347.360  0.9374  0.8140
 4347.380  0.9210  0.8563
 4347.400  0.9131  0.8750
 4347.420 -1.0000  0.8605
 4347.440 -1.0000  0.7883
 4347.460 -1.0000  0.6866
 4347.480 -1.0000  0.5574
 4347.500 -1.0000  0.6596
 4347.520 -1.0000  0.7498
 4347.540 -1.0000  0.8043
 4347.560  0.9823  0.8457
 4347.580  0.9668  0.8698
 4347.600  0.9602  0.8922
 4347.620  0.9672  0.9036
 4347.640  0.9751  0.8891
 4347.660  0.9759  0.8911
 4347.680 -1.0000  0.8328
 4347.700 -1.0000  0.7539
 4347.720 -1.0000  0.6464
 4347.740 -1.0000  0.4792
 4347.760 -1.0000  0.7372
 4347.780 -1.0000  0.8162
 4347.800  0.8903  0.8879
 4347.820  0.8531  0.9233
 4347.840  0.8092  0.9355
 4347.860  0.7514  0.9528
 4347.880  0.6739  0.9625
 4347.900  0.5891  0.9604
 4347.920  0.5054  0.9646
 4347.940  0.4251  0.9817
 4347.960  0.3609  0.9647
 4347.980  0.3182  0.9731
 4348.000  0.2854  0.9741
 4348.020  0.2594  0.9758
 4348.040  0.2502  0.9718
 4348.060  0.2578  0.9720
 4348.080  0.2744  0.9626
 4348.100  0.2963  0.9571
 4348.120  0.3195  0.9293
 4348.140  0.3397  0.8908
 4348.160  0.3602  0.8194
 4348.180  0.3915  0.9225
 4348.200  0.4462  0.9758
 4348.220  0.5301  0.9646
 4348.240  0.6342  0.9645
 4348.260  0.7361  0.9506
 4348.280  0.8152  0.9686
 4348.300  0.8689  0.9905
 4348.320  0.9066  0.9902
 4348.340  0.9347  0.9828
 4348.360  0.9565  0.9794
 4348.380  0.9722  0.9751
 4348.400  0.9785  0.9734
 4348.420  0.9774  0.9636
 4348.440  0.9773  0.9605
 4348.460  0.9831  0.9550
 4348.480  0.9944  0.9546
 4348.500  1.0058  0.9386
 4348.520  1.0083  0.9532
 4348.540  0.9997  0.9646
 4348.560  0.9870  0.9649
 4348.580  0.9779  0.9601
 4348.600  0.9751  0.9656
 4348.620  0.9747  0.9656
 4348.640  0.9683  0.9626
 4348.660  0.9549  0.9751
 4348.680  0.9399  0.9585
 4348.700  0.9255  0.9627
 4348.720  0.9111  0.9577
 4348.740  0.8963  0.9501
 4348.760  0.8826  0.9622
 4348.780  0.8748  0.9371
 4348.800  0.8778  0.9292
 4348.820  0.8940  0.9092
 4348.840  0.9105  0.8794
 4348.860 -1.0000  0.8538
 4348.880 -1.0000  0.7801
 4348.900 -1.0000  0.6556
 4348.920 -1.0000  0.4596
 4348.940 -1.0000  0.2248
 4348.960 -1.0000  0.5105
 4348.980 -1.0000  0.6765
 4349.000 -1.0000  0.8114
 4349.020 -1.0000  0.8669
 4349.040  0.3538  0.8831
 4349.060  0.3457  0.9228
 4349.080  0.3388  0.9310
 4349.100  0.3353  0.9285
 4349.120  0.3398  0.9367
 4349.140  0.3478  0.9504
 4349.160  0.3529  0.9374
 4349.180  0.3530  0.9656
 4349.200  0.3487  0.9662
 4349.220  0.3384  0.9694
 4349.240  0.3218  0.9572
 4349.260  0.3063  0.9639
 4349.280  0.2979  0.9342
 4349.300  0.2929  0.9286
 4349.320  0.2859  0.8863
 4349.340  0.2795  0.9000
 4349.360  0.2790  0.9043
 4349.380  0.2857  0.9367
 4349.400  0.2976  0.9256
 4349.420  0.3150  0.9300
 4349.440  0.3406  0.9344
 4349.460  0.3733  0.9388
 4349.480  0.4072  0.9431
 4349.500  0.4424  0.9475
 4349.520  0.4874  0.9519
 4349.540  0.5520  0.9563
 4349.560  0.6366  0.9607
 4349.580  0.7316  0.9651
 4349.600  0.8220  0.9756
 4349.620  0.8924  0.9731
 4349.640  0.9380  0.9998
 4349.660  0.9657  0.9642
 4349.680  0.9842  0.9608
 4349.700  1.0015  0.9513
 4349.720  1.0198  0.9202
 4349.740  1.0339  0.9101
 4349.760  1.0413  0.8574
 4349.780 -1.0000  0.8003
 4349.800 -1.0000  0.7374
 4349.820 -1.0000  0.5436
 4349.840 -1.0000  0.6700
 4349.860 -1.0000  0.6810
 4349.880 -1.0000  0.7656
 4349.900 -1.0000  0.8471
 4349.920  0.9811  0.8705
 4349.940  0.9717  0.8847
 4349.960  0.9607  0.8374
 4349.980  0.9445  0.8558
 4350.000  0.9321  0.8759
 4350.020  0.9309  0.8657
 4350.040  0.9319  0.8607
 4350.060  0.9300  0.8900
 4350.080  0.9270  0.8792
 4350.100  0.9197  0.9318
 4350.120  0.9102  0.9340
 4350.140  0.9053  0.9338
 4350.160  0.9051  0.9010
 4350.180  0.9040  0.9162
 4350.200  0.9000  0.9385
 4350.220  0.8953  0.9582
 4350.240  0.8915  0.9602
 4350.260  0.8868  0.9550
 4350.280  0.8781  0.9545
 4350.300  0.8651  0.9505
 4350.320  0.8539  0.9536
 4350.340  0.8497  0.9405
 4350.360  0.8438  0.9143
 4350.380  0.8173  0.8599
 4350.400  0.7573  0.7668
 4350.420  0.6718  0.8095
 4350.440  0.5882  0.8467
 4350.460  0.5295  0.8799
 4350.480 -1.0000  0.8469
 4350.500 -1.0000  0.7650
 4350.520 -1.0000  0.6790
 4350.540 -1.0000  0.5798
 4350.560 -1.0000  0.7513
 4350.580 -1.0000  0.8173
 4350.600  0.3026  0.8546
 4350.620  0.3033  0.8793
 4350.640  0.3108  0.8725
 4350.660 -1.0000  0.8377
 4350.680 -1.0000  0.7532
 4350.700 -1.0000  0.6383
 4350.720 -1.0000  0.4770
 4350.740 -1.0000  0.6931
 4350.760 -1.0000  0.7319
 4350.780 -1.0000  0.8542
 4350.800  0.6077  0.8654
 4350.820  0.6638  0.9053
 4350.840  0.7285  0.8957
 4350.860  0.7778  0.9105
 4350.880  0.8083  0.9166
 4350.900  0.8370  0.9045
 4350.920  0.8751  0.8443
 4350.940  0.9103  0.7603
 4350.960  0.9257  0.7844
 4350.980 -1.0000  0.7666
 4351.000 -1.0000  0.7395
 4351.020 -1.0000  0.6248
 4351.040 -1.0000  0.4062
 4351.060 -1.0000  0.5159
 4351.080 -1.0000  0.6970
 4351.100 -1.0000  0.7873
 4351.120 -1.0000  0.8385
 4351.140  0.9104  0.8420
 4351.160  0.9156  0.8516
 4351.180  0.9108  0.8631
 4351.200  0.8993  0.8529
 4351.220  0.8930  0.8566
 4351.240  0.8985  0.9191
 4351.260  0.9149  0.9322
 4351.280  0.9350  0.9486
 4351.300  0.9525  0.9564
 4351.320  0.9659  0.9484
 4351.340  0.9737  0.9561
 4351.360  0.9762  0.9537
 4351.380  0.9773  0.9657
 4351.400  0.9794  0.9663
 4351.420  0.9804  0.9664
 4351.440  0.9768  0.9612
 4351.460  0.9666  0.9639
 4351.480  0.9465  0.9402
 4351.500  0.9159  0.9202
 4351.520  0.8784  0.8693
 4351.540  0.8242  0.7573
 4351.560  0.7466  0.8270
 4351.580  0.6651  0.8405
 4351.600  0.5866  0.7891
 4351.620  0.5023  0.8753
 4351.640  0.4241  0.9100
 4351.660  0.3675  0.9587
 4351.680  0.3299  0.9496
 4351.700  0.3038  0.9797
 4351.720  0.2874  0.9685
 4351.740  0.2827  0.9840
 4351.760  0.2903  0.9842
 4351.780  0.3073  0.9812
