# File generated by CMD 2.7 (http://stev.oapd.inaf.it/cmd) on Tue Aug 25 21:11:06 CEST 2015
# PARSEC isochrones, release v1.2S
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014), MNRAS, 444, 2525 + Tang et al. (2014), MNRAS, 445, 4287 + Chen et al. (2015), MNRAS accepted
# Warning: the TP-AGB phase is not included! TP-AGB tracks are in preparation by Marigo et al.
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using NBC version of bolometric corrections as in Chen et al. (2014), MNRAS, 444, 2525
# BCs of Carbon stars derive from Aringer et al. (2009, A&A 503, 913)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Kind of output: isochrone tables
#	Isochrone  Z = 0.01949	Y = 0.28321	[M/H] = 0.130	eta_R = 0.200	Age = 	1.0000e+09 yr
#      Z	log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    U       B       V       R       I       J       H       K	int_IMF	stage
	0.019490	9.0000	1.28364468	1.2835	0.4175	3.8108	4.3241	3.726	4.191	4.201	3.727	3.436	3.191	2.898	2.666	2.646	3.20023537	1
	0.019490	9.0000	1.28410602	1.2840	0.4183	3.8109	4.3238	3.724	4.188	4.198	3.725	3.434	3.189	2.896	2.665	2.644	3.20030904	1
	0.019490	9.0000	1.36876512	1.3687	0.5562	3.8247	4.2688	3.380	3.769	3.791	3.368	3.105	2.882	2.622	2.418	2.401	3.21286130	1
	0.019490	9.0000	1.37615895	1.3760	0.5679	3.8258	4.2640	3.350	3.735	3.756	3.338	3.077	2.856	2.599	2.397	2.380	3.21387458	1
	0.019490	9.0000	1.42615902	1.4260	0.6449	3.8337	4.2339	3.158	3.508	3.530	3.139	2.894	2.687	2.447	2.262	2.245	3.22041488	1
	0.019490	9.0000	1.47615898	1.4760	0.7188	3.8417	4.2072	2.973	3.296	3.313	2.949	2.720	2.527	2.306	2.136	2.121	3.22645450	1
	0.019490	9.0000	1.52206504	1.5220	0.7840	3.8491	4.1848	2.810	3.110	3.122	2.781	2.567	2.387	2.182	2.027	2.013	3.23160481	1
	0.019490	9.0000	1.52615905	1.5261	0.7897	3.8497	4.1827	2.796	3.094	3.105	2.766	2.554	2.374	2.171	2.017	2.003	3.23204708	1
	0.019490	9.0000	1.54007137	1.5400	0.8085	3.8521	4.1774	2.749	3.041	3.050	2.718	2.511	2.335	2.137	1.988	1.974	3.23353004	1
	0.019490	9.0000	1.59391534	1.5938	0.8797	3.8603	4.1541	2.571	2.842	2.842	2.535	2.345	2.184	2.004	1.870	1.857	3.23899317	1
